SUPPLIER,CODE,ASSORTED,PARENT CODE,NAME,BARCODE,LOCATION CODE,PRICE,WEIGHT,TAXRATE,TAXABLE,UOM,BRAND,UOM2,UNIT CONVERSION,APP_SELLING_UNIT,CATEGORY,GROUP,DESCRIPTION,LAST_PRICE,REORDER_LEVEL,REORDER_QTY,SALES_AC,PURCHASE_AC
S001,HOBSH0003,,,Hobby Protein Care Shampoo Rose Extract 600Ml,8690937011112,,,,16,TAXABLE,PIECE,Hobby,PCS,1,,,,,,,,,
S001,HOBSH0004,,,Hobby Protein Care Shampoo Pomegranate Extract 600Ml,8690937011143,,,,16,TAXABLE,PIECE,Hobby,PCS,1,,,,,,,,,
S001,HOBSH0005,,,Hobby Protein Care Shampoo Almond Extract 600Ml,8690937011174,,,,16,TAXABLE,PIECE,Hobby,PCS,1,,,,,,,,,
S001,HOBSH0006,,,Hobby Protein Anti-Dandruff Shampoo Olive 600Ml,8690937011235,,,,16,TAXABLE,PIECE,Hobby,PCS,1,,,,,,,,,
S001,HOBSH0012,,,Hobby Protein Care Anti-Dandruff Shampoo Herbal Extract 400Ml,8690937011327,,,,16,TAXABLE,PIECE,Hobby,PCS,1,,,,,,,,,
S001,HOBSH0013,,,Hobby Protein Care Anti-Dandruff Shampoo Olive Extract 400Ml,8690937011242,,,,16,TAXABLE,PIECE,Hobby,PCS,1,,,,,,,,,
S001,HOBSH0014,,,Hobby Protein Nettle Extract Shampool 400Ml,8690937011211,,,,16,TAXABLE,PIECE,Hobby,PCS,1,,,,,,,,,
S001,HOBWP0001,,,Hobby Wet Wipes Aloe Vera 90Wipes,8690937013659,,,,16,TAXABLE,PIECE,Hobby,PCS,1,,,,,,,,,
S001,HOBWP0002,,,Hobby Wet Wipes Lavender 90Wipes,8690937013666,,,,16,TAXABLE,PIECE,Hobby,PCS,1,,,,,,,,,
S001,HOBWP0003,,,Hobby Wet Wipes Aloe Vera Eco Pack 90 Wipes,8690937007412,,,,16,TAXABLE,PIECE,Hobby,PCS,1,,,,,,,,,
S001,HUGDP0001,,,Huggies Dry Comfort Size 2 (3 - 6 kg) 2 x 68's,5029053579016,,,,16,TAXABLE,CASE,Huggies,PACKS,2,,,,,,,,,
S001,HUGDP0003,,,Huggies Dry Comfort Size 2 (3 - 6 kg) 8 x 10's,5029053578996,,,,16,TAXABLE,CASE,Huggies,PACKS,8,,,,,,,,,
S001,HUGDP0004,,,Huggies Dry Comfort Size 3 (5 - 9 kg) 8 x 9's,5029053579023,,,,16,TAXABLE,CASE,Huggies,PACKS,8,,,,,,,,,
S001,HUGDP0005,,,Huggies Dry Comfort Size 4 (8 - 14 kg) 8 x 8's,5029053579054,,,,16,TAXABLE,CASE,Huggies,PACKS,8,,,,,,,,,
S001,HUGDP0006,,,Huggies Dry Comfort Size 5 (12 - 22 kg) 8 x 7's,5029053579085,,,,16,TAXABLE,CASE,Huggies,PACKS,8,,,,,,,,,
S001,HUGDP0013,,,Huggies Dry Comfort Size 3 (5 - 9 kg) 2 x 64's,5029053579047,,,,16,TAXABLE,CASE,Huggies,PACKS,2,,,,,,,,,
S001,HUGDP0014,,,Huggies Dry Comfort Size 4 (8 - 14 kg) 2 x 60's,5029053579078,,,,16,TAXABLE,CASE,Huggies,PACKS,2,,,,,,,,,
S001,HUGDP0015,,,Huggies Dry Comfort Size 5 (12 - 22 kg) 2 x 56's,5029053579108,,,,16,TAXABLE,CASE,Huggies,PACKS,2,,,,,,,,,
S001,HUGDP0024,,,Huggies Dry Comfort Size 5 (12 - 22 kg) 56's (Singles),5029053579108,,,,16,TAXABLE,PACKET,Huggies,PACKS,1,,,,,,,,,
S001,HUGDP0025,,,Huggies Dry Comfort Size 3 (5 - 9 kg) 36's (Singles),5029053579030,,,,16,TAXABLE,PACKET,Huggies,PACKS,1,,,,,,,,,
S001,HUGDP0026,,,Huggies Dry Comfort Size 3 (5 - 9 kg) 64's (Singles),5029053579047,,,,16,TAXABLE,PACKET,Huggies,PACKS,1,,,,,,,,,
S001,HUGDP0027,,,Huggies Dry Comfort Size 4 (8 - 14 kg) 60's (Singles),5029053579078,,,,16,TAXABLE,PACKET,Huggies,PACKS,1,,,,,,,,,
S001,HUGDP0030,,,Huggies Dry Comfort Size 2 (3 - 6 kg) 38's(Singles),5029053579009,,,,16,TAXABLE,PACKET,Huggies,PACKS,1,,,,,,,,,
S001,HUGDP0031,,,Huggies Dry Comfort Size 4 (8 - 14 kg) 34's(Singles),5029053579061,,,,16,TAXABLE,PACKET,Huggies,PACKS,1,,,,,,,,,
S001,HUGDP0032,,,Huggies Dry Comfort Size 2 (3 - 6 kg) 8 x 10's ( Save 160 ),5029053578996,,,,16,TAXABLE,CASE,Huggies,PACKS,8,,,,,,,,,
S001,HUGDP0033,,,Huggies Dry Comfort Size 3 (5 - 9 kg) 8 x 9's ( Save 160 ),5029053579023,,,,16,TAXABLE,CASE,Huggies,PACKS,8,,,,,,,,,
S001,HUGDP0036,,,Huggies Dry Comfort Size 3 (5 - 9 kg) 8 x 9's (Singles),5029053579023,,,,16,TAXABLE,PIECE,Huggies,PCS,1,,,,,,,,,
S001,HUGDP0037,,,Huggies Dry Comfort Size 3 (5 - 9 kg) 6 x 36's,5029053579030,,,,16,TAXABLE,CASE,Huggies,PACKS,6,,,,,,,,,
S001,HUGDP0038,,,Huggies Dry Comfort Size 3 (5 - 9 kg) 4 x 64's,5029053579047,,,,16,TAXABLE,CASE,Huggies,PACKS,4,,,,,,,,,
S001,HUGDP0039,,,Huggies Dry Comfort Size 4 (8 - 14 kg) 8's (Singles),5029053579054,,,,16,TAXABLE,PIECE,Huggies,PCS,1,,,,,,,,,
S001,HUGDP0040,,,Huggies Dry Comfort Size 4 (8 - 14 kg) 6 x 34's,5029053579061,,,,16,TAXABLE,CASE,Huggies,PACKS,6,,,,,,,,,
S001,HUGDP0041,,,Huggies Dry Comfort Size 4 (8 - 14 kg) 4 x 60's,5029053579078,,,,16,TAXABLE,CASE,Huggies,PACKS,6,,,,,,,,,
S001,HUGDP0043,,,Huggies Dry Comfort Size 5 (12 - 22 kg) 6 x 30's,5029053580197,,,,16,TAXABLE,CASE,Huggies,PACKS,4,,,,,,,,,
S001,HUGDP0044,,,Huggies Dry Comfort Size 5 (12 - 22 kg) 4 x 56's,5029053579108,,,,16,TAXABLE,CASE,Huggies,PACKS,4,,,,,,,,,
S001,HUGDP0046,,,Huggies Dry Comfort Size 2 (3 - 6 kg) 4 x 68's,5029053579016,,,,16,TAXABLE,CASE,Huggies,PACKS,4,,,,,,,,,
S001,HUGDP0047,,,Huggies Dry Comfort Size 2 (3 - 6 kg) 6 x 38's,5029053579009,,,,16,TAXABLE,CASE,Huggies,PACKS,6,,,,,,,,,
S001,HUGDP0048,,,Huggies Dry Comfort Size 5 (12 - 22 kg) 7's (Singles),5029053579085,,,,16,TAXABLE,PACKET,Huggies,PACKS,1,,,,,,,,,
S001,HUGDR0001,,,Huggies Drynites Boy 4-7yrs 3x10s,5029053527574,,,,16,TAXABLE,CASE,Huggies,PACKS,3,,,,,,,,,
S001,HUGDR0002,,,Huggies Drynites Girl 8-15 yrs 3x9s,5029053527604,,,,16,TAXABLE,CASE,Huggies,PACKS,3,,,,,,,,,
S001,HUGDR0003,,,Huggies Drynites Girl 4-7yrs 3x10s,5029053527581,,,,16,TAXABLE,CASE,Huggies,PACKS,3,,,,,,,,,
S001,HUGDR0004,,,Huggies Drynites Boy 8-15yrs 3x9s,5029053527598,,,,16,TAXABLE,CASE,Huggies,PACKS,3,,,,,,,,,
S001,HUGGD0007,,,Huggies Extra Care (Gold) 42s (Size 3) 5 - 8 Kgs,6084011840095,,,,16,TAXABLE,CASE,Huggies,PACKS,2,,,,,,,,,
S001,HUGGD0008,,,Huggies Extra Care (Gold) 40s (Size 4) 8 - 14 Kgs,6084011840101,,,,16,TAXABLE,CASE,Huggies,PACKS,2,,,,,,,,,
S001,HUGGD0015,,,Huggies Extra Care (Gold) 40s (Size 4) 8 - 14 Kgs (Singles),6084011840101,,,,16,TAXABLE,PIECE,Huggies,PCS,1,,,,,,,,,
S001,HUGGD0016,,,Huggies Extra Care (Gold) 42s (Size 3) 5 - 8 Kgs (Singles),6084011840095,,,,16,TAXABLE,PIECE,Huggies,PCS,1,,,,,,,,,
S001,HUGLS0002,,,Huggies Little Swimmers (4) Conv S3-4 Dest 12x8,36000183399,,,,16,TAXABLE,CASE,Huggies,PACKS,12,,,,,,,,,
S001,HUGLS0003,,,Huggies Little Swimmers (2) Conv S2-3 Dest 12x8,5029053537795,,,,16,TAXABLE,CASE,Huggies,PACKS,12,,,,,,,,,
S001,HUGNW0001,,,Huggies Pure & Natural Size1 (Newborn) 6x26s,5029053571973,,,,16,TAXABLE,CASE,Huggies,PACKS,6,,,,,,,,,
S001,HUGNW0003,,,Huggies Pure & Natural Size2 (Newborn) 6x32s,5029053541570,,,,16,TAXABLE,CASE,Huggies,PACKS,6,,,,,,,,,
S001,HUGNW0008,,,Huggies New Born Jumbo (1) P64x2 MENA,5029053568638,,,,16,TAXABLE,CASE,Huggies,PACKS,2,,,,,,,,,
S001,HUGNW0009,,,Huggies New Born Jumbo (2) P64x2 MENA,5029053545356,,,,16,TAXABLE,CASE,Huggies,PACKS,2,,,,,,,,,
S001,HUGPA0001,,,Huggies Pants (3) Carry 36x4,6001019911107,,,,16,TAXABLE,CASE,Huggies,PACKS,4,,,,,,,,,
S001,HUGPA0002,,,Huggies Pants (4) Carry 32x4,6001019911121,,,,16,TAXABLE,CASE,Huggies,PACKS,4,,,,,,,,,
S001,HUGPA0003,,,Huggies Pants (5) Carry 28x4,6001019911145,,,,16,TAXABLE,CASE,Huggies,PACKS,4,,,,,,,,,
S001,HUGPA0004,,,Huggies Pants (6) Carry 26x4,6001019911176,,,,16,TAXABLE,CASE,Huggies,PACKS,4,,,,,,,,,
S001,HUGPA0026,,,Huggies Pants (4) Carry 32s (Singles),6001019911121,,,,16,TAXABLE,PACKET,Huggies,PACKS,1,,,,,,,,,
S001,HUGPA0030,,,Huggies Dry Comfort Pants Size 3 (31 X 8),5029053582559,,,,16,TAXABLE,CASE,Huggies,PACKS,8,,,,,,,,,
S001,HUGPA0031,,,Huggies Dry Comfort Pants Size 4 (28 X 8),5029053582573,,,,16,TAXABLE,CASE,Huggies,PACKS,8,,,,,,,,,
S001,HUGPA0032,,,Huggies Dry Comfort Pants Size 5 (26 X 8),5029053582597,,,,16,TAXABLE,CASE,Huggies,PACKS,8,,,,,,,,,
S001,HUGPA0033,,,Huggies Dry Comfort Pants Size 6 (24 X 8),5029053582610,,,,16,TAXABLE,CASE,Huggies,PACKS,8,,,,,,,,,
S001,HUGPA0034,,,Huggies Dry Comfort Pants Size 3 (62 X 6),5029053582566,,,,16,TAXABLE,CASE,Huggies,PACKS,6,,,,,,,,,
S001,HUGPA0035,,,Huggies Dry Comfort Pants Size 4 (56 X 6),5029053582580,,,,16,TAXABLE,CASE,Huggies,PACKS,6,,,,,,,,,
S001,HUGPA0036,,,Huggies Dry Comfort Pants Size 5 (52 X 6),5029053582603,,,,16,TAXABLE,CASE,Huggies,PACKS,6,,,,,,,,,
S001,HUGPA0037,,,Huggies Dry Comfort Pants Size 6 (48 X 6),5029053582627,,,,16,TAXABLE,CASE,Huggies,PACKS,6,,,,,,,,,
S001,HUGPA0039,,,Huggies Pants (5) Carry 28s (Singles),6001019911145,,,,16,TAXABLE,PACKET,Huggies,PACKS,1,,,,,,,,,
S001,HUGPA0041,,,Huggies Dry Comfort Pants Assorted - Bulk,5029053582610,,,,16,TAXABLE,CASE,Huggies,PACKS,8,,,,,,,,,
S001,HUGPA0042,,,Huggies Dry Comfort Pants Assorted - Jumbo,5029053582627,,,,16,TAXABLE,CASE,Huggies,PACKS,6,,,,,,,,,
S001,HUGPA0044,,,Huggies Dry Comfort Pants Size 3 62's (Singles),5029053582566,,,,16,TAXABLE,PIECE,Huggies,PCS,1,,,,,,,,,
S001,HUGPA0045,,,Huggies Dry Comfort Pants Size 5 26's (Singles),5029053582597,,,,16,TAXABLE,PIECE,Huggies,PCS,1,,,,,,,,,
S001,HUGPA0046,,,Huggies Dry Comfort Pants Size 4 28's (Singles),5029053582610,,,,16,TAXABLE,PIECE,Huggies,PCS,1,,,,,,,,,
S001,HUGPA0047,,,Huggies Dry Comfort Pants Size 3 31's (Singles),5029053582559,,,,16,TAXABLE,PIECE,Huggies,PCS,1,,,,,,,,,
S001,HUGPA0048,,,Huggies Dry Comfort Pants Size 5 52's (Singles),5029053582603,,,,16,TAXABLE,PIECE,Huggies,PCS,1,,,,,,,,,
S001,HUGPA0052,,,Huggies Dry Comfort Pants Size 6 (24 X 4),5029053582610,,,,16,TAXABLE,CASE,Huggies,PACKS,4,,,,,,,,,
S001,HUGPA0054,,,Huggies Dry Comfort Pants Size 4 (56 X 2),5029053582580,,,,16,TAXABLE,CASE,Huggies,PACKS,2,,,,,,,,,
S001,HUGPA0056,,,Huggies Dry Comfort Pants Size 6 (48 X 2),5029053582627,,,,16,TAXABLE,CASE,Huggies,PACKS,2,,,,,,,,,
S001,HUGWP0002,,,Huggies Babywipes N B Pure 10x56s,5029053550039,,,,16,TAXABLE,CASE,Huggies,PACKS,10,,,,,,,,,
S001,HUGWP0003,,,Huggies Babywipes Natural Care 10x56s,5029053550152,,,,16,TAXABLE,CASE,Huggies,PACKS,10,,,,,,,,,
S001,HUGWP0004,,,Huggies Babywipes All Over Clean 10x56s,5029053567822,,,,16,TAXABLE,CASE,Huggies,PACKS,10,,,,,,,,,
S001,HUGWP0009,,,Huggies Babywipes N'Care Triplo 2+1 (56x3)x4 BY,5029053550176,,,,16,TAXABLE,CASE,Huggies,PACKS,4,,,,,,,,,
S001,HUGWP0010,,,Huggies Babywipes Pure Triplo 2+1 (56x3)x4 - Blue,5029053550091,,,,16,TAXABLE,CASE,Huggies,PACKS,4,,,,,,,,,
S001,HUGWP0013,,,Huggies Babywipes Natural Care 56s (Singles),5029053550152,,,,16,TAXABLE,PACKET,Huggies,PACKS,1,,,,,,,,,
S001,HUGWP0014,,,Huggies Babywipes All Over Clean 56s(Singles),5029053567822,,,,16,TAXABLE,PACKET,Huggies,PACKS,1,,,,,,,,,
S001,HUGWP0015,,,Huggies Babywipes Pure 56s(Singles),5029053550039,,,,16,TAXABLE,PACKET,Huggies,PACKS,1,,,,,,,,,
S001,HUGWP0018,,,Huggies Babywipes N'Care Triplo 2+1 (56x3)x4 BY (Singles),5029053550176,,,,16,TAXABLE,PACKET,Huggies,PACKS,1,,,,,,,,,
S001,KLEFA0001,,,Kleenex Facial 140s White,6161101890670,,,,16,TAXABLE,CASE,Kleenex,PACKS,24,,,,,,,,,
S001,KLEFA0002,,,Kleenex Facial 80s White,6009611180495,,,,16,TAXABLE,CASE,Kleenex,PACKS,48,,,,,,,,,
S001,KLEFA0004,,,Kleenex Facial 80s Pink,6161101890656,,,,16,TAXABLE,CASE,Kleenex,ROLLS,12,,,,,,,,,
S001,KLEKT0001,,,Kleenex Kitchen Towels 2x12 Rolls,6161101891158,,,,16,TAXABLE,CASE,Kleenex,PCS,120,,,,,,,,,
S001,KLEPK0001,,,Kleenex Pocket Handkerchiefs 120s Singles,6161101891226,,,,16,TAXABLE,CASE,Kleenex,PACKS,10,,,,,,,,,
S001,KLEPK0002,,,Kleenex Pocket Handkerchiefs 12x10,6161101891233,,,,16,TAXABLE,CASE,Kleenex,PACKS,6,,,,,,,,,
S001,KLEPK0003,,,Kleenex Pocket Handkerchiefs Mini 21x6,6161101891257,,,,16,TAXABLE,CASE,Kleenex,PACKS,1,,,,,,,,,
S001,KLESE0001,,,Kleenex Servt. 1ply 60x100shts White,6161101891370,,,,16,TAXABLE,CASE,Kleenex,PCS,60,,,,,,,,,
S001,KLETP0001,,,Kleenex TP Emb. Wrap. 40s Singles White,6161101890199,,,,16,TAXABLE,CASE,Kleenex,PCS,40,,,,,,,,,
S001,KLETP0002,,,Kleenex TP Emb. Unwrap.4x10s White,6161101891202,,,,16,TAXABLE,CASE,Kleenex,PACKS,4,,,,,,,,,
S001,KLETP0003,,,Kleenex TP Emb. Unwrap.4x10s Pink,6161101891219,,,,16,TAXABLE,CASE,Kleenex,PACKS,4,,,,,,,,,
S001,KLETP0004,,,Kleenex TP Emb. Unwrap.6x8s White,6161101890694,,,,16,TAXABLE,CASE,Kleenex,PACKS,6,,,,,,,,,
S001,KOTPA0002,,,Kotex Ultrathin Super 16x8s,5029053569802,,,,16,EXEMPT,CASE,Kotex,PACKS,16,,,,,,,,,
S001,KOTPA0003,,,Kotex Ultrathin DUO Super 16x16s,6001019909876,,,,16,EXEMPT,CASE,Kotex,PACKS,16,,,,,,,,,
S001,KOTPA0004,,,Kotex Ultrathin Night 16x7s,5029053569819,,,,16,EXEMPT,CASE,Kotex,PACKS,16,,,,,,,,,
S001,KOTPA0006,,,Kotex Ultrathin DUO Normal 12x16s,6001019907827,,,,16,EXEMPT,CASE,Kotex,PACKS,12,,,,,,,,,
S001,KOTPA0015,,,Kotex Ultrathin Duo Nights 16x14s,5029053582054,,,,16,EXEMPT,CASE,Kotex,PACKS,16,,,,,,,,,
S001,KOTPA0017,,,Kotex Ultrathin Super 8s (Singles),5029053569802,,,,16,EXEMPT,PACKET,Kotex,PACKS,1,,,,,,,,,
S001,KOTPA0018,,,Kotex Ultrathin DUO Super 16s (Singles),6001019909876,,,,16,EXEMPT,PACKET,Kotex,PACKS,1,,,,,,,,,
S001,KOTPA0019,,,Kotex Ultrathin Night 7s (Singles),5029053569819,,,,16,EXEMPT,PACKET,Kotex,PACKS,1,,,,,,,,,
S001,KOTPA0020,,,Kotex Ultrathin Maxi Pads 8s (Singles),6001019911343,,,,16,EXEMPT,PACKET,Kotex,PACKS,1,,,,,,,,,
S001,KOTPA0021,,,Kotex Ultrathin DUO Normal 16s (Singles),6001019907827,,,,16,EXEMPT,PACKET,Kotex,PACKS,1,,,,,,,,,
S001,KOTPA0024,,,Kotex Ultrathin Super 4 x 4 x 8s,5029053569802,,,,16,EXEMPT,CASE,Kotex,PACKS,16,,,,,,,,,
S001,KOTPA0025,,,Kotex Ultrathin Night 4 x 4 x 7s,5029053569819,,,,16,EXEMPT,CASE,Kotex,PACKS,16,,,,,,,,,
S001,KOTPA0026,,,Kotex Maxi Pad Extra Long Night 16x7s,5029053580210,,,,16,EXEMPT,CASE,Kotex,PACKS,16,,,,,,,,,
S001,KOTPA0027,,,Kotex Maxi Pad Long Day 16x9s,5029053580203,,,,16,EXEMPT,CASE,Kotex,PACKS,16,,,,,,,,,
S001,KOTPA0028,,,Kotex Ultrathin DUO Nights 16s (Singles),5029053582054,,,,16,EXEMPT,PACKET,Kotex,PACKS,1,,,,,,,,,
S001,KOTPA0030,,,Kotex Maxi Pad Extra Long 4x4x7s,5029053580210,,,,16,EXEMPT,CASE,Kotex,PACKS,16,,,,,,,,,
S001,KOTPA0031,,,Kotex Maxi Pad Long 4x4x9s,5029053580203,,,,16,EXEMPT,CASE,Kotex,PACKS,16,,,,,,,,,
S001,KOTPA0032,,,Kotex Maxi Pad Extra Long 16x7s (singles),5029053580210,,,,16,EXEMPT,PIECE,Kotex,PCS,1,,,,,,,,,
S001,KOTPA0033,,,Kotex Maxi Pad Long 16x9s (singles),5029053580203,,,,16,EXEMPT,PIECE,Kotex,PCS,1,,,,,,,,,
S001,KOTPA0034,,,Kotex Ultrathin Night 3x6x7s,5029053569819,,,,16,EXEMPT,CASE,Kotex,PACKS,12,,,,,,,,,
S001,KOTPA0035,,,Kotex Ultrathin Night 2x6x7s,5029053569819,,,,16,EXEMPT,CASE,Kotex,PACKS,12,,,,,,,,,
S001,KOTPT0001,,,Kotex Pantyliners Regular 20x16s,5029053569369,,,,16,TAXABLE,CASE,Kotex,PACKS,20,,,,,,,,,
S001,KOTPT0002,,,Kotex Pantyliners Deo 20x16s,5029053569376,,,,16,TAXABLE,CASE,Kotex,PACKS,20,,,,,,,,,
S001,KOTPT0003,,,Kotex Pantyliners Normal Single Wrapped 20x16s,5029053569406,,,,16,TAXABLE,CASE,Kotex,PACKS,20,,,,,,,,,
S001,KOTPT0004,,,Kotex Pantyliners Regular 40x16s,5029053569383,,,,16,TAXABLE,CASE,Kotex,PACKS,40,,,,,,,,,
S001,KOTPT0005,,,Kotex Pantyliners Deo 40x16s,5029053569390,,,,16,TAXABLE,CASE,Kotex,PACKS,40,,,,,,,,,
S001,KOTPT0006,,,Kotex Pantyliners Deo 20x16s (Singles),5029053569376,,,,16,TAXABLE,PIECE,Kotex,PCS,1,,,,,,,,,
S001,KOTPT0007,,,Kotex Pantyliners Deo 40x16s (Singles),5029053569390,,,,16,TAXABLE,PIECE,Kotex,PCS,1,,,,,,,,,
S001,KOTPT0008,,,Kotex Pantyliners Regular 20x16s (Singles),5029053569369,,,,16,TAXABLE,PIECE,Kotex,PCS,1,,,,,,,,,
S001,KOTPT0009,,,Kotex Pantyliners Regular 40x16s (Singles),5029053569383,,,,16,TAXABLE,PIECE,Kotex,PCS,1,,,,,,,,,
S001,KOTPT0010,,,Kotex Super Protect Long Liner P16x16,5029053580739,,,,16,TAXABLE,CASE,Kotex,PACKS,16,,,,,,,,,
S001,KOTPT0011,,,Kotex Super Protect Long Liner P30x16,5020053580746,,,,16,TAXABLE,CASE,Kotex,PACKS,16,,,,,,,,,
S001,KOTTA0001,,,Kotex Tampons Super 12x16s,5029053534817,,,,16,EXEMPT,CASE,Kotex,PACKS,12,,,,,,,,,
S001,KOTTA0002,,,Kotex Tampons Regular 12x16s,5029053534800,,,,16,EXEMPT,CASE,Kotex,PACKS,12,,,,,,,,,
S001,KOTTA0003,,,Kotex Tampons Mini 12x16s,5029053534794,,,,16,EXEMPT,CASE,Kotex,PACKS,12,,,,,,,,,
S001,KOTTA0008,,,Kotex Tampons Super 12x16s (Singles),5029053534817,,,,16,EXEMPT,PIECE,Kotex,PCS,1,,,,,,,,,
S001,KURWP0002,,,Kuraflex Wipes Blue,4905429240104,,,,16,TAXABLE,CASE,Kuraflex,PACKS,48,,,,,,,,,
S001,LUXBA0001,,,Lux Bar Soft Touch Pw Ui 2N1 85G,6221155041593,,,,16,TAXABLE,BAR,Lux,BAR,1,,,,,,,,,
S001,LUXBA0002,,,Lux Bar Magical Beauty Pwui 2N1 85G,6221155041623,,,,16,TAXABLE,BAR,Lux,BAR,1,,,,,,,,,
S001,LUXBA0003,,,Lux Bar Creamy Perfectionpw 2N1Ui 85G,6221155041722,,,,16,TAXABLE,BAR,Lux,BAR,1,,,,,,,,,
S001,LUXSG0028,,,Lux Shower Gel Magical Beauty 1X250Ml,6221155046611,,,,16,TAXABLE,PIECE,Lux,PCS,1,,,,,,,,,
S001,LUXSG0029,,,Lux Shower Gel Silk Sensation Ui 1X250Ml,6221155046581,,,,16,TAXABLE,PIECE,Lux,PCS,1,,,,,,,,,
S001,LUXSG0030,,,Lux Shower Gel Dream Delight Ui 1X250Ml,6221155046154,,,,16,TAXABLE,PIECE,Lux,PCS,1,,,,,,,,,
S001,LUXSG0031,,,Lux Sg Magical Beuty Fb Ui 1X500Ml,6221155132338,,,,16,TAXABLE,PIECE,Lux,PCS,1,,,,,,,,,
S001,LUXSG0032,,,Lux Shower Gel Silk Sensation Fb Ui 1X500Ml,6221155132321,,,,16,TAXABLE,PIECE,Lux,PCS,1,,,,,,,,,
S001,LUXSG0033,,,Lux Shower Gel Soft Touch 1X500Ml,6221155132314,,,,16,TAXABLE,PIECE,Lux,PCS,1,,,,,,,,,
S001,LUXSG0034,,,Lux Shower Gel Dream Delight Llf Ui 1X500Ml,6221155132284,,,,16,TAXABLE,PIECE,Lux,PCS,1,,,,,,,,,
S001,LUXSG0036,,,Lux Sg Soft Touch Ui 1x250Ml,6221155046574,,,,16,TAXABLE,PIECE,Lux,PCS,1,,,,,,,,,
S001,MSWAK0007,,,Miswak Herbal Toothpaste 120+50Gm (Singles),6291069206807,,,,16,TAXABLE,PIECE,Miswak,PCS,1,,,,,,,,,
S001,MSWAK0008,,,Miswak Herbal Toothpaste 50+10Gm,6291069206708,,,,16,TAXABLE,PIECE,Miswak,PCS,1,,,,,,,,,
S001,MSWAK0009,,,Miswak Gold Herbal Toothpaste 50Gm+25Gm,6224007940648,,,,16,TAXABLE,PIECE,Miswak,PCS,1,,,,,,,,,
S001,MSWAK0010,,,Miswak Gold Herbal Toothpaste 120+50Gm,6224007940655,,,,16,TAXABLE,PIECE,Miswak,PCS,1,,,,,,,,,
S001,MSWAK0011,,,Miswak Mouth Wash Germ Kill 250ml,6291069710670,,,,16,TAXABLE,PIECE,Miswak,PCS,1,,,,,,,,,
S001,MSWAK0012,,,Miswak Mouth Wash Mint Fresh 250ml,6291069710687,,,,16,TAXABLE,PIECE,Miswak,PCS,1,,,,,,,,,
S001,ORSOL0003,,,Ors Olive Oil Sheen Spray 250Ml,632169110476,,,,16,TAXABLE,PIECE,Ors,PCS,1,,,,,,,,,
S001,ORSOL0004,,,Ors Olive Oil Sheen Spray 450Ml,632169110308,,,,16,TAXABLE,PIECE,Ors,PCS,1,,,,,,,,,
S001,ORSOL0006,,,Ors Hair Mayonnaise 454G,632169110216,,,,16,TAXABLE,PIECE,Ors,PCS,1,,,,,,,,,
S001,ORSOL0007,,,Ors Glossing Hair Serum 187Ml ( Singles),6224007940365,,,,16,TAXABLE,PIECE,Ors,PCS,1,,,,,,,,,
S001,ORSOL0009,,,Ors Black Castor Oil Sheen Spray 80Ml,6223012450050,,,,16,TAXABLE,PIECE,Ors,PCS,1,,,,,,,,,
S001,ORSOL0010,,,Ors Argan Oil Sheen Spray 80Ml,6223012450081,,,,16,TAXABLE,PIECE,Ors,PCS,1,,,,,,,,,
S001,ORSOL0011,,,Ors Coconut Sheen Spray 80Ml,6223012450074,,,,16,TAXABLE,PIECE,Ors,PCS,1,,,,,,,,,
S001,ORSOL0012,,,Ors Jojoba Oil Sheen Spray 80Ml,6223012450067,,,,16,TAXABLE,PIECE,Ors,PCS,1,,,,,,,,,
S001,ORSOL0013,,,Ors Olive Oil Sheen Spray 80Ml,6291069732474,,,,16,TAXABLE,PIECE,Ors,PCS,1,,,,,,,,,
S001,ORSOL0019,,,Ors Super Nourishing Daily Curl Creme 227g,632169121984,,,,16,TAXABLE,PIECE,Ors,PCS,1,,,,,,,,,
S001,ORSOL0020,,,Ors Olive Oil Replenish Conditioner 500ml,632169111084,,,,16,TAXABLE,PIECE,Ors,PCS,1,,,,,,,,,
S001,ORSOL0021,,,Ors Olive Oil Heat Protect. Serum 177ml/6Oz,632169111633,,,,16,TAXABLE,PIECE,Ors,PCS,1,,,,,,,,,
S001,ORSOL0022,,,Ors Super Soft Style Curl Defining Mousse 207ml (Singles),632169210213,,,,16,TAXABLE,PIECE,Ors,PCS,1,,,,,,,,,
S001,ORSOL0023,,,Ors Olive Oil Wrap Set Mousse 207Ml/7Oz,632169111077,,,,16,TAXABLE,PIECE,Ors,PCS,1,,,,,,,,,
S001,ORSOL0024,,,Ors Glossing Hair Serum Max Moisture 187Ml,6224007940365,,,,16,TAXABLE,PIECE,Ors,PCS,1,,,,,,,,,
S001,ORSOL0026,,,Ors Super Silkening Leave-In Conditioner 473m,632169210206,,,,16,TAXABLE,PIECE,Ors,PCS,1,,,,,,,,,
S001,ORSOL0027,,,Ors Super Softening Deep Treat. Conditioner 567g,632169210176,,,,16,TAXABLE,PIECE,Ors,PCS,1,,,,,,,,,
S001,ORSOL0028,,,Ors Olive Oil No-Lye Relaxer Normal Kit (Singles),632169110988,,,,16,TAXABLE,PIECE,Ors,PCS,1,,,,,,,,,
S001,ORSOL0029,,,Ors Olive Oil No-Lye Relaxer Extra Strength Kit (Singles),632169110995,,,,16,TAXABLE,PIECE,Ors,PCS,1,,,,,,,,,
